precinct_id,rate_overvote,Less than 9th grade,"9th to 12th grade, no diploma",High school graduate (includes equivalency),"Some college, no degree",Associate's degree,Bachelor's degree,Graduate or professional degree
1101,0.006611570247933884,0.11869992875249312,0.041777570982007184,0.12957291122432824,0.1738836712253996,0.048951959604554736,0.3532888526830304,0.1338251055281867
1102,0.0018957345971563982,0.11866592306185905,0.04178788374623985,0.12986907227420427,0.17382476555221127,0.04914211131511461,0.35294542695552056,0.13376481709485025
1103,0.0029498525073746312,0.11881020787561265,0.04174412709143147,0.12861247253675848,0.17407470001690045,0.04833530505323644,0.35440256886935945,0.13402061855670103
1104,0.009107468123861567,0.11881020787561264,0.041744127091431465,0.12861247253675848,0.17407470001690045,0.04833530505323644,0.3544025688693595,0.13402061855670103
1105,0.009107468123861567,0.118808267435545,0.041748698024216754,0.12862053147946975,0.1740774519885731,0.04833779977084297,0.3543937761249101,0.13401347517644216
1106,0.0012004801920768306,0.07209111006857347,0.04123390871645106,0.12848058675306076,0.20166572576370848,0.08451669929864034,0.32427688506670865,0.14773508433285742
1107,0.0012422360248447205,0.07209175314036045,0.04123429819770617,0.1284817039868924,0.20166575641725834,0.08451665756417258,0.3242763517203714,0.14773347897323866
1108,0.0,0.0767618897432703,0.04374717742316345,0.13537497326585798,0.20459869557117288,0.08247830153162788,0.32039130732869175,0.1366476551362158
1109,0.002288329519450801,0.10562254830742408,0.05927647827981985,0.17797472032543948,0.2227226500072643,0.06988231875635624,0.2963823913990992,0.06813889292459684
1111,0.0018034265103697023,0.1056225483074241,0.05927647827981986,0.1779747203254395,0.2227226500072643,0.06988231875635625,0.2963823913990993,0.06813889292459684
1112,0.0,0.10580357005879887,0.05875055357455515,0.17867497077478342,0.22054858686554296,0.0706853067394391,0.2955973172471264,0.06993969473975414
1113,0.00477326968973747,0.11082863773161189,0.04417147768773027,0.19810266671114912,0.1602645451440969,0.09295004464309195,0.27381588752686387,0.119866740555456
1114,0.003770028275212064,0.11081091994492331,0.04423626945019129,0.1980592778139274,0.16036676479725398,0.09290493880304167,0.2738134357386734,0.11980839345198899
1115,0.0040609137055837565,0.07209175314036044,0.041234298197706166,0.12848170398689238,0.2016657564172583,0.08451665756417258,0.32427635172037134,0.14773347897323866
1116,0.004153686396677051,0.07209175314036045,0.04123429819770617,0.1284817039868924,0.2016657564172583,0.08451665756417258,0.32427635172037134,0.14773347897323866
1117,0.0010976948408342481,0.08416510276150466,0.050262135275163725,0.19499292636144827,0.1983116424327817,0.08034359019417862,0.26373815836976705,0.12818644460515594
1118,0.0,0.08792710706150339,0.05307517084282459,0.21571753986332567,0.1972665148063781,0.07904328018223233,0.24487471526195898,0.12209567198177675
1119,0.001218026796589525,0.10384096427397768,0.061873891165785296,0.1860080654953115,0.21545223684354034,0.07517069132356598,0.2835736044193501,0.07408054647846914
1121,0.00130718954248366,0.1080020009432517,0.07918895712197345,0.21356339165985844,0.1706602769531257,0.10870798533100377,0.23548745175148744,0.08438993623929966
1122,0.004398826979472141,0.11083070452155626,0.04416403785488959,0.19810725552050473,0.16025236593059936,0.09295478443743428,0.2738170347003155,0.11987381703470032
1123,0.004044489383215369,0.08642545883161608,0.051952314635353096,0.2074450668147957,0.19768368978148274,0.07956231420559713,0.2524042802740006,0.12452687545715471
